42214	1353	5
42221	1354	2
42220	1355	3
42219	1356	7
42218	1357	6
119768	135767	2
42210	1358	4
10721	135818	2
42209	1359	4
117836	1359.5	2
109945	136	40
76518	136.04	2
21866	136.49	2
21608	136.5	3
19475	1360	3
7968	13600	2
19474	1363	2
26703	1363399	2
19472	1364	3
117979	13648	2
19473	1365	8
17113	13650	2
17117	13659	2
99686	1367	2
19478	1368	11
19479	1369	11
109944	137	33
8823	137.8	4
57638	137.96	2
123692	1370	14
123691	1371	4
104136	1372	3
34883	13723	2
123693	1373	3
123696	1374	3
123695	1375	2
114279	1376	5
123697	1377	12
104155	1378	2
123699	1379	5
26686	138	47
123182	138.14	2
3390	138.34	2
29046	138.8	2
98817	1380	15
98818	1381	6
98819	1382	4
98820	1383	7
98813	1384	4
57353	1384.7	2
98814	1385	7
55319	13853	3
98815	1386	7
98816	1387	3
9235	13876	2
98809	1388	3
98810	1389	8
109949	139	30
116894	139.56	2
74927	1390	7
75132	1392	5
45786	13922	2
40986	139241	2
75128	1393	5
77552	139371	2
74922	1397	7
103307	1399	3
109972	13g	2
122891	13mm	2
80206	14	682
24370	14.0	2
57412	14.09	2
69733	14.1	10
71350	14.12	3
71326	14.15	2
24372	14.2	19
110410	14.22	3
110405	14.24	2
24371	14.3	20
7368	14.31	3
7367	14.32	2
110346	14.36	2
24366	14.4	18
62522	14.40	2
24365	14.5	32
15809	14.50	2
86088	14.54	2
126864	14.57	2
85439	14.5928	2
24368	14.6	14
24367	14.7	5
24376	14.8	12
70483	14.85	6
99611	14.89	2
24375	14.9	6
120234	14.95	2
28808	14.97	2
71252	140	135
60744	140.1	2
47102	140.18	2
70294	140.26	2
60747	140.9	2
33887	1400	92
117912	14000	16
92628	140000	4
38083	14001	2
117886	1400g	4
117883	1400m	3
33886	1401	2
36317	140192	2
33885	1402	2
33884	1403	7
70308	1404.9	2
33890	1405	4
74405	140551	2
33889	1406	6
40957	140657	2
33880	1409	10
71486	140941	2
73775	140cm	3
71253	141	16
29460	141.18	2
74017	141.3	2
75806	141.36	2
57190	1410	6
77050	141166	2
57192	1412	6
57193	1413	9
57194	1414	6
57195	1415	7
57196	1416	8
114779	14163	2
57197	1417	7
33495	141771	2
57187	1418	2
57188	1419	5
71250	142	24
67204	142.8	2
84906	142.99	2
114471	1420	13
114470	1421	6
121145	14223	2
120419	1423	3
114475	1424	3
114474	1425	2
120812	1426	7
114476	1427	5
90527	14273	2
114479	1428	7
85674	14281	2
120891	1429	8
92988	143	28
80999	143.31	2
11085	1430	3
11084	1433	3
33546	14344	2
66225	1435	3
10771	14350	2
11081	1437	2
11091	1438	7
11092	1439	2
71248	144	36
53069	144.6	3
1896	1440	9
1895	1442	3
126598	1443	2
1892	1445	4
126549	1446	4
119892	14460	2
11487	1447	5
1901	1448	3
1900	1449	6
92956	145	41
24746	1450	17
124304	14515	2
24747	1452	2
24748	1453	12
53710	1454	3
24743	1455	7
104051	1456	9
24745	1457	6
109148	14578	2
25154	1458	2
53900	1459	4
53826	146	34
47186	146.13	2
33687	146.5	6
121715	146.8	2
113726	146.94	2
80613	1460	11
109858	1462	3
109854	1463	6
80609	1464	3
80608	1465	8
80611	1466	6
90720	14665	2
90747	14667	4
80610	1467	4
80605	1468	4
113545	1469	2
53831	147	24
10915	147.43	2
104730	1470	4
83755	147052.2	2
104731	1471	5
81781	1471.2	2
104728	1472	9
104733	1474	9
40829	147570	2
104732	1477	2
104736	1478	2
104737	1479	7
93138	148	37
99597	1480	12
66855	1480mm	2
99596	1481	4
99595	1482	4
99601	1484	3
99600	1485	4
31309	1486.4	2
93984	1487	6
94006	1488	5
90484	14895	2
71259	149	14
89959	149.9	2
124520	1490	4
124521	1492	13
124522	1493	4
124523	1494	7
108899	1495	2
52364	14957	2
124525	1496	2
7359	1497	2
53163	1497.82	2
108909	1498	8
124528	1499	5
68048	14Mbps	2
71225	14d	2
103892	15	819
104463	15.06	2
58656	15.07	2
37424	15.1	10
35370	15.16	2
37425	15.2	17
84761	15.23	2
37426	15.3	12
116022	15.33	3
116025	15.36	2
37427	15.4	9
39450	15.42	2
39436	15.43	2
37428	15.5	16
20275	15.57	2
37429	15.6	9
11797	15.6291	2
37430	15.7	7
82147	15.76	4
112001	15.8	25
37432	15.9	9
101234	15.94	2
95090	150	280
31428	150.00	3
87329	150.36	2
15132	1500	202
31275	15000	26
59484	150000	3
67375	15008	2
67390	1500g	2
67396	1500m	6
90454	1501	12
123944	1502	15
115679	15021	2
114317	150220	2
15131	1503	5
15136	1504	3
15137	1505	8
15134	1506	17
15135	1507	11
15139	1508	2
15140	1509	6
115058	150MW	2
105144	150cm	2
15170	150m	8
95089	151	25
42007	151.24	2
3939	151.5	2
3942	151.9	2
21571	1510	9
21716	15100	2
118692	1511	11
76179	1512	3
118694	1513	9
72111	1513.6	2
118689	1514	15
118688	1515	8
118691	1516	10
76163	1517	16
118687	1518	3
118686	1519	9
95092	152	21
61077	1520	10
61078	1521	12
61079	1522	10
17278	1522hm2	2
61080	1523	8
61073	1524	9
61299	1525	12
61075	1526	14
61076	1527	8
94362	15280	2
61085	1529	6
66144	152950	2
95091	153	40
97833	153.5	3
62222	153.7	2
37786	1530	11
37785	1531	10
4230	1531.3	2
37784	1532	8
95325	15321	2
37783	1533	7
37782	1534	5
6709	1535	7
105228	1536	11
17137	153696	2
37779	1537	5
105279	1538	8
114766	15383	2
37791	1539	10
95094	154	30
54422	154.174	2
33913	1540	7
47050	1541	7
47047	1542	10
47048	1543	4
33613	15436	2
6233	15438	2
107631	1544	3
47046	1545	4
91212	1545.8	2
47043	1546	4
47044	1547	6
47055	1548	4
47056	1549	3
95093	155	55
20395	155.4	2
23894	1550	15
23893	1551	5
23896	1552	5
81792	1552.1	2
27191	15526	2
23895	1553	2
23898	1554	4
23897	1555	7
23900	1556	5
23899	1557	5
23902	1558	7
51270	1559	3
70194	1559.5	2
119901	15599	2
72145	155mm	3
95096	156	36
8616	156.12	2
83511	156.9	2
94020	1560	12
61995	1561	5
94022	1562	7
94023	1563	10
94024	1564	4
94025	1565	5
94026	1566	3
94027	1567	10
61961	1568	8
94015	1569	11
95095	157	20
58482	157.55	3
47973	1570	11
94011	1570.8	2
70256	1571	2
36355	1572	2
70254	1573	11
47984	1574	4
70260	1575	9
47976	1576	3
47975	1577	8
36286	1578	4
60443	15780	2
70249	1579	8
97717	158	25
79724	1580	5
79725	1581	3
79722	1582	8
42352	1582.5	2
79723	1583	6
79728	1584	5
100426	1584.5	2
79726	1586	2
102587	15867	2
79727	1587	8
79719	1588	11
55915	158840	2
79720	1589	3
95097	159	27
56385	1590	10
56384	1591	5
56387	1592	7
56386	1593	2
56381	1594	3
56380	1595	5
56383	1596	4
89550	1597	4
20786	1598	10
56389	1599	4
95157	15C	3
95149	15W	2
60018	15cm	5
11670	15g	2
127704	15kg	4
127701	15km	3
95143	15m	5
40504	15mm	5
89905	15th	2
103895	16	674
74354	16.1	15
80998	16.12	2
14407	16.2	22
105122	16.24	2
127376	16.26	6
71677	16.3	14
2280	16.30	2
13744	16.32	2
71674	16.4	13
90351	16.42	6
90354	16.45	2
90357	16.48	2
71671	16.5	23
114829	16.52	2
71669	16.6	13
11468	16.60	2
11467	16.63	6
11472	16.65	2
11470	16.66	2
68410	16.68	2
71665	16.7	15
15523	16.7383	2
34287	16.77	2
71717	16.8	9
71711	16.9	16
119751	160	147
101307	160.18	2
94585	160.45	2
113417	160.6	2
113415	160.9	2
4698	1600	90
835	16000	11
38031	1600mm	2
27543	1601	6
4700	1602	9
37589	1603	5
113143	1604	9
4701	1605	6
4704	1606	5
4703	1607	3
4691	1608	2
60831	16089	2
27514	1609	2
54544	1609.82	2
24413	160kg	2
38298	160mm	2
119752	161	26
17	161.1	3
20	161.7	2
4139	161.75	2
27572	1610	4
41353	1611	4
27570	1612	9
41345	1613	9
27568	1614	5
27569	1615	3
27567	1616	8
41321	1618	12
41325	1619	4
41888	1619.34	2
119753	162	23
22639	162.5	2
50666	1620	14
50665	1621	5
50664	1622	6
50663	1623	4
65944	16234	2
55554	1624	8
50669	1625	4
50668	1626	5
50667	1627	7
50672	1628	4
82135	163	31
58343	163.8	2
73965	1630	6
105832	16300	2
23163	16304	2
73966	1631	6
73967	1632	11
73968	1633	4
30218	1635	2
75746	16356	2
8695	1635mm	2
73970	1636	13
73971	1637	3
73972	1638	10
86110	1638.6	2
73973	1639	2
82112	164	15
73452	164.2	2
35587	164.92	2
98411	1640	5
97839	1641	10
97842	1642	6
83760	1643	4
5589	164316	2
97836	1644	20
96562	1645	12
105479	16458	2
97838	1646	10
97837	1647	5
97845	1648	14
126885	1648195	2
97844	1649	4
77858	165	37
122657	1650	9
122658	1651	8
20863	1651600	2
122655	1652	9
9115	16525	2
122656	1653	7
61389	16536	2
98309	1654	4
122662	1655	9
109248	16559	2
122659	1656	6
122660	1657	9
29166	16570	2
122650	1658	4
98278	1659	2
119749	166	25
113198	1660	13
113196	1661	3
18591	1662	8
73752	1662408	2
60698	1663	3
18589	1664	3
18588	1665	5
18587	1666	3
18586	1667	3
123422	16679	2
18585	1668	2
60279	1669	3
42632	16693.96	2
119750	167	22
41369	1670	3
77	16700	2
41370	1671	2
41371	1672	5
41367	1675	4
41368	1677	6
60347	1678905	2
41365	1679	5
119743	168	48
64665	1680	12
92903	16803700	2
64664	1681	8
64667	1682	8
125114	168242	2
64666	1683	15
110742	1684	3
64670	1686	4
64672	1688	7
45171	16880	2
64671	1689	10
82104	169	14
34520	169.03	2
101363	169.1	2
88227	1690	4
88228	1691	4
88225	1692	2
88226	1693	4
88223	1694	5
111968	1695	2
88221	1696	7
88222	1697	3
17215	16975	2
88232	1698	4
88233	1699	10
119715	16A	4
28565	16C	6
119692	16m	2
103894	17	678
87716	17.0	2
86377	17.01	2
87717	17.1	9
